,user_id,item_id,rating,timestamp
4755,870,315,2,883876178
4756,29,303,4,882820686
4757,592,182,5,882955662
4758,567,199,4,882425820
4759,690,240,1,881179469
4760,308,218,5,887738717
4761,183,250,2,891464352
4762,83,748,2,886534501
4763,335,355,3,891567053
4764,94,1221,3,891721216
4765,262,210,3,879792962
4766,308,942,3,887737432
4767,393,122,1,889731465
4768,489,322,5,891366571
4769,374,463,1,880396511
4770,390,754,4,879693561
4771,788,357,4,880869687
4772,211,528,4,879459803
4773,584,108,3,885774575
4774,892,479,5,886608616
4775,758,292,4,880672402
4776,535,921,4,879617489
4777,398,607,3,875720467
4778,450,260,2,889568753
4779,521,751,3,884475485
4780,279,464,4,875310041
4781,452,152,2,875264826
4782,691,603,5,875543191
4783,293,380,2,888907527
4784,710,135,5,882064041
4785,746,157,4,885075590
4786,125,144,5,879454197
4787,889,520,4,880179756
4788,292,482,5,881103606
4789,926,288,3,888636202
4790,886,550,4,876034228
4791,854,825,3,882813143
4792,840,79,4,891204135
4793,798,1284,3,875637744
4794,894,990,3,879896268
4795,413,100,4,879969535
4796,158,117,3,880132719
4797,452,945,4,888323595
4798,406,286,3,879445250
4799,773,260,2,888538348
4800,75,597,3,884050940
4801,268,40,3,875743708
4802,222,167,3,878183588
4803,325,357,4,891477957
4804,90,676,2,891384066
4805,827,313,3,892157221
4806,414,301,3,884999128
4807,650,23,3,891369890
4808,64,238,4,889739025
4809,864,182,3,888886913
4810,297,90,4,875239942
4811,181,1336,1,878963241
4812,56,189,4,892683248
4813,450,519,4,887660820
4814,718,222,4,883348712
4815,346,470,3,874948513
4816,831,272,5,891353915
4817,396,871,2,884646289
4818,192,125,3,881367849
4819,269,177,5,891449214
4820,336,1048,4,877757134
4821,426,480,5,879444473
4822,608,50,1,880403765
4823,353,905,4,891402674
4824,673,315,5,888786942
4825,653,1228,2,880153378
4826,660,890,1,891198996
4827,671,257,5,875388720
4828,256,841,2,882163857
4829,795,62,4,883254564
4830,144,24,4,888104541
4831,854,522,2,882814189
4832,194,820,1,879541742
4833,94,190,5,885870231
4834,104,823,1,888465554
4835,327,382,3,887819316
4836,880,879,3,880166529
4837,23,154,3,874785552
4838,526,258,3,885681860
4839,194,82,2,879524216
4840,13,346,4,883670552
4841,885,28,4,885714136
4842,593,655,3,886193724
4843,833,100,4,875036169
4844,195,508,3,886782519
4845,487,31,5,883446685
4846,83,781,4,883868890
4847,912,616,3,875966065
4848,406,651,3,882480595
4849,286,1075,5,877532385
4850,553,487,5,879948996
4851,768,895,2,883750415
4852,330,99,4,876546172
4853,619,257,3,885953805
4854,544,346,4,884795135
4855,495,90,4,888635637
4856,825,924,2,880756725
4857,913,156,3,880824512
4858,740,328,3,879522814
4859,577,204,4,880474338
4860,542,173,4,886532265
4861,754,292,3,879451958
4862,172,1172,3,875538864
4863,409,204,5,881108496
4864,90,958,4,891383561
4865,798,690,4,877117972
4866,758,752,3,887086705
4867,868,403,2,877111837
4868,176,13,4,886047994
4869,286,268,4,884069298
4870,405,1036,1,885547506
4871,825,322,5,884642187
4872,661,194,5,876016667
4873,527,100,5,879455905
4874,332,264,3,893027312
4875,83,225,3,880307208
4876,920,682,3,884220058
4877,92,4,4,875654222
4878,618,420,3,891309163
4879,851,50,5,891961663
4880,800,223,5,887646979
4881,286,57,5,877533419
4882,361,186,3,879440516
4883,223,873,3,891549111
4884,21,993,4,874951245
4885,144,170,4,888105364
4886,404,333,2,883790286
4887,840,48,3,891204418
4888,782,984,2,891498821
4889,286,232,4,877534701
4890,317,326,3,891446438
4891,435,1401,4,884131868
4892,666,7,4,880313329
4893,159,272,5,885501645
4894,217,550,1,889069842
4895,479,8,5,879461415
4896,901,22,5,877131045
4897,715,789,4,875963353
4898,416,655,5,893213103
4899,564,292,4,888718546
4900,316,588,1,880853992
4901,402,118,4,876267096
4902,659,185,4,891332223
4903,790,274,3,884461950
4904,194,720,2,879553883
4905,226,12,5,883889322
4906,72,265,4,880037164
4907,95,946,3,888956489
4908,432,508,5,889415853
4909,455,213,4,879111453
4910,905,313,4,884982870
4911,1,261,1,875692992
4912,334,877,3,891544264
4913,374,521,4,880395530
4914,691,205,5,875543395
4915,640,1067,4,876068799
4916,707,58,3,886285907
4917,653,411,2,878854906
4918,622,194,4,882669762
4919,345,191,5,884902317
4920,327,83,2,887744101
4921,504,699,4,887838573
4922,44,118,3,878341197
4923,201,767,4,884114505
4924,243,813,4,879987239
4925,776,769,3,892920446
4926,185,514,5,883524428
4927,506,521,5,874873529
4928,66,286,1,883601089
4929,655,56,3,887428060
4930,311,241,3,884364695
4931,698,300,4,886365577
4932,503,633,5,880472344
4933,784,344,4,891387078
4934,279,1007,4,879572694
4935,262,815,2,879791216
4936,271,924,3,885847974
4937,215,172,4,891435394
4938,588,472,4,890026059
4939,450,117,4,882397373
4940,405,1408,1,885549094
4941,773,958,4,888538908
4942,65,28,4,879216734
4943,311,73,4,884366187
4944,14,172,5,890881521
4945,587,292,3,892871141
4946,117,122,2,886022187
4947,913,98,4,881725761
4948,22,554,1,878888066
4949,585,52,3,891284184
4950,524,150,2,884832650
4951,23,427,5,874789279
4952,524,1456,3,884635031
4953,751,710,3,889298051
4954,565,1396,5,891037333
4955,454,28,4,888267560
4956,684,98,4,878759970
4957,758,629,4,881978715
4958,221,684,4,875247454
4959,365,352,1,891303728
4960,329,8,2,891656391
4961,747,32,5,888639890
4962,393,223,4,887746119
4963,31,175,5,881548053
4964,537,463,3,886030738
4965,575,176,4,878148087
4966,452,805,4,875562441
4967,744,1134,3,881171482
4968,14,408,5,879119348
4969,709,578,4,879848645
4970,292,111,4,881104606
4971,279,432,3,875296292
4972,294,327,3,877818982
4973,16,693,4,877721905
4974,880,824,4,880174879
4975,178,744,3,882824028
4976,234,606,5,892318060
4977,419,197,5,879435749
4978,551,211,5,892778035
4979,224,569,3,888104313
4980,42,456,3,881106113
4981,463,813,4,877385125
4982,489,321,3,891447845
4983,664,518,4,876524290
4984,222,722,3,878184833
4985,903,628,3,891031384
4986,655,268,3,887474077
4987,747,735,4,888639735
4988,381,1060,5,892697677
4989,749,866,3,878848639
4990,116,248,3,876452492
4991,383,427,5,891192748
4992,591,712,3,891040366
4993,864,73,5,888888994
4994,747,1246,1,888733415
4995,291,783,2,875087432
4996,916,961,3,880844202
4997,378,1061,2,880044454
4998,72,271,1,880036346
4999,416,268,4,876696643
5000,174,1312,4,886434484
5001,374,743,1,880394000
5002,437,1098,3,880141243
5003,79,257,3,891271545
5004,592,1258,1,882608960
5005,405,436,1,885548384
5006,585,212,5,891282894
5007,201,175,2,884140022
5008,452,259,2,888494119
5009,899,204,4,884121683
5010,196,1118,4,881252128
5011,177,127,5,880130667
5012,783,264,4,884326726
5013,271,121,2,885848132
5014,926,313,3,888351622
5015,504,186,3,887840637
5016,406,521,3,882480511
5017,642,726,2,886570131
5018,5,413,3,875635807
5019,577,673,3,880474851
5020,301,233,4,882077872
5021,286,969,5,878142001
5022,684,208,3,878761120
5023,533,148,3,882902641
5024,151,805,4,879542567
5025,858,286,4,879458829
5026,773,258,5,888538143
5027,658,273,4,875148262
5028,699,324,4,879147497
5029,822,272,3,891033683
5030,185,50,4,883525998
5031,345,387,4,884992823
5032,392,249,1,891038224
5033,311,306,4,884363791
5034,504,70,3,887838869
5035,416,269,4,876696643
5036,880,208,5,880174652
5037,287,248,5,875333965
5038,749,843,3,878848998
5039,524,1044,4,884636931
5040,279,384,4,875312946
5041,671,123,5,883546677
5042,328,723,3,885047223
5043,622,719,2,882671622
5044,328,639,2,885048730
5045,877,86,4,882677827
5046,164,181,5,889401906
5047,386,1016,4,877654961
5048,524,23,5,884635031
5049,940,358,1,884801227
5050,90,739,5,891384789
5051,794,118,2,891035413
5052,368,447,1,889783453
5053,222,1045,3,881060412
5054,277,111,4,879543487
5055,769,1028,3,885424186
5056,60,745,5,883327442
5057,712,418,3,874730553
5058,450,286,4,882215617
5059,268,222,4,875742275
5060,796,389,4,893219092
5061,894,933,3,880416472
5062,533,300,4,888844557
5063,579,89,3,880952102
5064,342,762,2,874984914
5065,70,483,5,884064444
5066,170,322,5,884103801
5067,416,652,4,876699526
5068,495,1245,5,888633129
5069,156,346,3,888185561
5070,372,678,4,876869183
5071,216,403,3,880244446
5072,129,258,2,883245452
5073,276,42,4,874791623
5074,466,357,4,890285706
5075,92,568,3,875654590
5076,579,204,3,880952201
5077,638,117,4,876694995
5078,397,1018,4,882839517
5079,42,1047,4,881106419
5080,465,257,4,883530818
5081,279,990,1,875249134
5082,39,272,2,891400094
5083,64,237,4,889740310
5084,692,328,4,876953340
5085,297,273,4,874954763
5086,294,676,3,877821514
5087,334,500,3,891547334
5088,322,654,5,887314118
5089,201,853,4,884114635
5090,87,195,5,879875736
5091,896,86,1,887159926
5092,267,238,4,878971629
5093,250,264,3,878089182
5094,919,93,5,875288681
5095,873,286,2,891392091
5096,862,651,5,879304624
5097,894,698,4,882404669
5098,295,843,4,879517994
5099,181,744,2,878962720
5100,782,678,3,891498767
5101,760,162,3,875668418
5102,595,1028,3,886921475
5103,661,216,5,876017933
5104,389,301,4,879916385
5105,788,284,3,880869323
5106,514,181,4,875463494
5107,65,318,5,879217689
5108,864,603,4,888888025
5109,226,270,4,883888639
5110,140,321,4,879013651
5111,628,300,5,880776981
5112,320,294,4,884748418
5113,57,125,3,883697223
5114,79,906,5,891271792
5115,193,153,4,889125629
5116,457,528,5,882397543
5117,927,426,4,879191432
5118,409,153,4,881168603
5119,802,183,5,875985469
5120,537,896,3,886028604
5121,933,934,1,874938412
5122,330,451,5,876547813
5123,263,588,3,891298273
5124,919,678,2,875288253
5125,541,432,4,883874716
5126,44,191,4,878347234
5127,496,206,4,876068615
5128,473,9,5,878157357
5129,865,588,2,880235060
5130,847,763,1,878775914
5131,583,268,5,879384094
5132,463,269,5,877384802
5133,707,305,5,879439188
5134,82,705,3,878769598
5135,354,602,3,891217717
5136,495,470,5,888637768
5137,580,825,4,884125339
5138,12,216,5,879960826
5139,264,447,5,886122352
5140,871,1024,3,888192689
5141,692,692,3,876953130
5142,311,178,5,884364437
5143,771,588,5,880659815
5144,22,4,5,878886571
5145,890,181,4,882405808
5146,578,245,3,887229523
5147,707,739,2,886287919
5148,314,161,5,877888168
5149,591,4,4,891040366
5150,914,155,5,887124121
5151,631,338,2,888465299
5152,393,1035,3,889731329
5153,295,159,4,879518107
5154,328,317,4,885046976
5155,374,162,2,880396511
5156,396,591,3,884646114
5157,671,121,4,875389187
5158,437,181,4,880140466
5159,784,326,5,891387155
5160,650,430,4,891382138
5161,864,117,4,888889466
5162,519,327,4,883248134
5163,200,357,5,884128498
5164,279,364,4,891209077
5165,648,412,1,884367318
5166,694,131,5,875727715
5167,419,615,5,879435785
5168,845,242,4,885409493
5169,624,275,4,879792493
5170,758,20,4,881976574
5171,526,301,2,885682031
5172,405,1053,5,885545456
5173,245,50,4,888513664
5174,437,417,5,880143482
5175,744,481,3,881171420
5176,171,258,4,891034801
5177,639,462,5,891239838
5178,268,33,3,875310645
5179,505,623,3,889333365
5180,655,1111,3,887473856
5181,344,26,3,884901561
5182,130,289,5,874953291
5183,391,131,2,877399455
5184,449,105,1,879959573
5185,599,288,4,880950997
5186,222,156,4,878183777
5187,716,521,3,879796846
5188,680,20,4,877075273
5189,506,199,4,874874109
5190,65,511,4,879216567
5191,95,227,2,880572356
5192,269,647,4,891447815
5193,773,354,2,888538143
5194,387,508,4,886479690
5195,308,15,3,887739426
5196,639,137,3,891239271
5197,707,900,4,890008041
5198,882,183,4,879864789
5199,48,656,4,879434689
5200,90,258,3,891382121
5201,435,181,5,884132208
5202,374,356,3,880937876
5203,16,109,4,877719333
5204,854,498,3,882813877
5205,474,1045,4,887927728
5206,171,690,3,891034756
5207,87,396,1,879877280
5208,933,204,3,874854723
5209,540,471,4,882157706
5210,90,17,4,891384721
5211,11,168,3,891904949
5212,474,1123,4,887923924
5213,804,120,3,879444077
5214,697,129,5,882622016
5215,809,333,3,891036903
5216,538,204,3,877363950
5217,559,520,5,891033911
5218,213,715,5,878955915
5219,152,1054,1,880149643
5220,600,92,3,888451665
5221,276,84,2,877934232
5222,450,686,4,882473826
5223,308,98,3,887737334
5224,447,13,5,878854630
5225,757,549,5,888468540
5226,589,332,4,883352536
5227,641,338,3,879369958
5228,268,10,4,875306691
5229,393,384,3,889729508
5230,387,641,5,886483824
5231,408,302,5,889679683
5232,416,28,5,893212730
5233,788,591,3,880869469
5234,711,275,5,876185855
5235,624,7,4,879792623
5236,721,688,3,877136967
5237,313,608,4,891017585
5238,667,196,5,891034993
5239,344,127,5,889814518
5240,503,694,5,880383030
5241,836,875,1,885753752
5242,531,892,3,887049187
5243,223,866,4,891549945
5244,59,564,2,888206605
5245,620,1066,5,889988069
5246,56,66,3,892911110
5247,807,384,4,893080838
5248,209,269,2,883589606
5249,934,151,3,891189401
5250,468,469,4,875296309
5251,194,566,4,879522819
5252,735,93,2,876698604
5253,592,521,5,882955703
5254,474,70,4,887928498
5255,393,588,4,887746824
5256,486,251,5,879874582
5257,392,165,5,891038433
5258,405,525,1,885548632
5259,185,321,5,883524428
5260,296,429,5,884197330
5261,848,162,2,887048541
5262,604,7,4,883668097
5263,933,50,4,874854383
5264,859,1315,4,885775251
5265,833,1118,3,875133924
5266,880,99,3,880241219
5267,532,332,4,876696298
5268,505,495,3,889333823
5269,554,229,3,876369907
5270,194,238,5,879521396
5271,339,127,5,891032349
5272,214,1401,4,891544290
5273,650,644,3,891371061
5274,181,3,2,878963441
5275,280,364,3,891702291
5276,49,382,2,888066705
5277,457,91,4,882547302
5278,642,63,3,885606090
5279,537,199,4,886030682
5280,335,322,4,891567125
5281,201,1425,3,884111637
5282,334,50,5,891544867
5283,655,319,3,888685879
5284,49,358,1,888065805
5285,311,735,4,884366637
5286,311,127,4,884364538
5287,442,276,4,883391027
5288,340,215,5,884990620
5289,308,480,4,887736532
5290,843,102,2,879449177
5291,519,1280,5,883250102
5292,650,501,3,891385980
5293,474,996,3,887927153
5294,100,354,2,891375260
5295,452,1534,1,876298233
5296,582,472,4,882962561
5297,843,144,3,879444711
5298,655,939,3,887473905
5299,13,96,4,882140104
5300,393,22,4,887745973
5301,711,380,3,879993959
5302,848,135,4,887038022
5303,658,195,3,875148059
5304,561,130,4,885810429
5305,488,498,3,891294707
5306,634,690,3,877368446
5307,671,62,5,884036411
5308,210,219,3,887808581
5309,276,78,4,877934828
5310,304,879,3,884966972
5311,916,295,2,880843551
5312,60,88,4,883327684
5313,13,398,2,882398410
5314,347,977,5,881653224
5315,435,331,5,884130671
5316,286,425,2,877532013
5317,523,163,5,883702411
5318,296,211,4,884197068
5319,90,237,4,891385215
5320,339,1248,3,891034538
5321,493,191,4,884132225
5322,314,1,5,877886317
5323,192,235,3,881368090
5324,864,716,2,888889744
5325,480,79,4,891208718
5326,548,344,1,891042530
5327,821,484,5,874793898
5328,921,1060,2,879379942
5329,890,739,2,882915661
5330,854,799,3,882814298
5331,293,209,3,888905519
5332,859,421,5,885776384
5333,568,482,4,877907781
5334,308,295,3,887741461
5335,655,435,2,887860616
5336,365,895,4,891303515
5337,389,82,4,880087977
5338,796,218,3,893194607
5339,882,216,4,879867508
5340,311,208,4,884365104
5341,321,287,3,879438857
5342,683,301,2,893283728
5343,593,15,4,875659636
5344,295,235,4,879517943
5345,693,69,3,875482336
5346,625,192,2,892000438
5347,305,49,3,886324962
5348,275,188,2,880315243
5349,267,217,4,878973760
5350,659,629,4,891386680
5351,349,619,4,879466000
5352,82,1101,4,878770169
5353,108,515,5,879879941
5354,722,7,4,891280842
5355,380,100,4,885478193
5356,221,1437,3,875245967
5357,524,60,5,884634938
5358,255,665,3,883216748
5359,497,584,4,879363611
5360,878,662,1,880871600
5361,656,903,2,892318777
5362,537,1025,1,886029488
5363,782,1477,3,891499344
5364,527,1101,4,879456691
5365,434,220,5,886724873
5366,246,181,5,884920978
5367,181,1022,1,878962006
5368,201,190,4,884111873
5369,669,194,3,891517159
5370,500,483,4,883874039
5371,844,257,4,877381784
5372,178,178,4,882826395
5373,399,82,3,882344512
5374,604,5,2,883668261
5375,798,90,3,875914860
5376,875,134,5,876465188
5377,613,1157,2,891227204
5378,887,168,4,881380067
5379,283,433,4,879298333
5380,564,930,3,888730699
5381,919,144,4,875373889
5382,308,1515,4,887738346
5383,379,205,5,880524973
5384,181,546,2,878962919
5385,703,845,4,875243028
5386,56,210,5,892676377
5387,339,160,5,891033512
5388,922,257,4,891455049
5389,833,479,2,875039101
5390,16,404,5,877728417
5391,561,578,3,885810575
5392,665,185,4,884294200
5393,486,1047,2,879875316
5394,838,298,3,887064476
5395,447,180,5,878855989
5396,883,64,4,891717988
5397,13,14,4,884538727
5398,590,6,5,879439145
5399,765,237,3,880346797
5400,621,721,4,874963126
5401,823,77,4,878438958
5402,102,831,2,888802508
5403,11,241,4,891906389
5404,468,435,4,875292027
5405,650,628,3,891369982
5406,429,392,3,882386051
5407,716,603,5,879794775
5408,761,748,4,876189614
5409,508,109,3,883768886
5410,500,930,3,883865929
5411,708,676,3,892719172
5412,839,864,3,875751958
5413,537,150,3,886029974
5414,734,483,4,891025247
5415,222,409,3,881061213
5416,854,757,3,882814235
5417,176,50,5,886047879
5418,279,509,3,875296552
5419,279,546,3,875296924
5420,551,690,5,892775584
5421,334,86,4,891548295
5422,75,845,3,884050194
5423,6,168,4,883602865
5424,405,101,1,885549192
5425,313,8,3,891014551
5426,551,55,5,892777753
5427,311,380,4,884366067
5428,407,172,4,875044037
5429,630,832,2,885667528
5430,629,87,5,880117635
5431,619,405,3,885953826
5432,709,69,5,879846332
5433,215,151,5,891435761
5434,903,248,2,891031309
5435,693,403,2,875483049
5436,624,288,4,879791922
5437,918,638,4,891987267
5438,813,893,3,883752708
5439,733,933,1,879535752
5440,408,334,2,889679901
5441,465,705,4,883531444
5442,89,815,4,879441637
5443,912,419,4,875966756
5444,158,511,5,880134296
5445,452,510,4,875562475
5446,663,174,5,889493540
5447,389,583,2,880088039
5448,752,272,4,891207898
5449,704,175,3,891397712
5450,455,475,4,879109069
5451,416,246,4,876697205
5452,455,25,3,879109110
5453,899,747,1,884122535
5454,559,153,3,891035708
5455,425,68,4,878738386
5456,880,254,2,880167599
5457,454,642,2,888267419
5458,614,535,2,879464376
5459,660,658,1,891200193
5460,378,699,4,880055564
5461,130,118,4,874953895
5462,896,386,3,887161172
5463,831,741,2,891354726
5464,786,520,4,882843311
5465,224,162,4,888103611
5466,538,56,4,877107408
5467,666,183,5,880139180
5468,871,210,5,888193275
5469,472,140,3,875980823
5470,838,993,3,887064231
5471,846,524,3,883947819
5472,932,462,4,891249038
5473,805,288,1,881695244
5474,483,107,3,878951717
5475,717,748,3,884641884
5476,715,155,4,875964580
5477,110,196,4,886987978
5478,648,403,4,884882802
5479,738,655,3,875350456
5480,453,732,3,877561695
5481,752,995,4,891208261
5482,481,505,5,885828574
5483,185,15,3,883525255
5484,488,358,3,891293051
5485,276,302,5,877584085
5486,134,313,5,891732150
5487,545,413,4,879899977
5488,880,258,4,880166499
5489,325,656,4,891478219
5490,863,310,5,889288943
5491,346,211,4,874948475
5492,327,588,4,887820761
5493,145,449,3,885557699
5494,95,24,3,879192542
5495,932,676,4,891251738
5496,334,302,5,891544177
5497,733,117,2,879535779
5498,618,195,3,891308431
5499,843,28,3,879446977
5500,506,494,5,878044851
5501,659,134,4,891332189
5502,570,268,3,881262404
5503,932,185,4,891250392
5504,509,332,2,883590800
5505,882,70,3,879876573
5506,771,169,5,880659426
5507,145,111,3,875270322
5508,164,237,2,889401816
5509,21,674,2,874951897
5510,272,1101,5,879454977
5511,805,169,4,881695527
5512,370,210,3,879434745
5513,872,290,2,888479537
5514,634,748,3,875729217
5515,749,837,5,878848587
5516,363,710,5,891495596
5517,617,444,4,883789590
5518,786,95,5,882843397
5519,409,321,2,881104837
5520,429,708,3,882386895
5521,883,703,3,891693139
5522,453,367,2,888202813
5523,615,216,4,879449068
5524,299,582,2,889502159
5525,188,566,5,875074200
5526,447,1046,3,878856602
5527,600,96,5,888451664
5528,567,79,2,882427023
5529,782,1173,2,891500230
5530,342,716,2,875320014
5531,661,195,5,888300488
5532,380,449,3,885480902
5533,319,259,2,889816172
5534,127,450,5,884364950
5535,452,498,4,875264976
5536,271,1411,2,885849895
5537,505,271,4,888631208
5538,268,99,3,875744744
5539,230,121,4,880484998
5540,875,71,2,876465336
5541,90,19,3,891384020
5542,537,950,3,886030347
5543,831,298,5,891355004
5544,577,742,4,880470504
5545,187,210,4,879465242
5546,929,318,4,879640225
5547,852,289,2,891035325
5548,395,739,3,886481149
5549,280,388,2,891702486
5550,551,316,5,892696165
5551,498,474,4,881957905
5552,798,486,4,875639889
5553,893,288,3,874827526
5554,560,1171,3,879976807
5555,387,56,5,886479649
5556,454,1269,3,881959698
5557,293,746,3,888906748
5558,455,174,4,879111763
5559,407,230,4,875045371
5560,863,908,1,889289240
5561,425,188,3,878738386
5562,906,283,4,879435524
5563,712,50,4,874729750
5564,121,736,5,891387992
5565,209,906,2,883589546
5566,882,176,4,879867980
5567,774,380,2,888556968
5568,916,24,2,880843419
5569,425,318,2,878737841
5570,230,291,4,880484825
5571,378,1220,3,880055779
5572,301,42,4,882075743
5573,505,313,5,889332743
5574,440,242,5,891546594
5575,453,80,2,888205783
5576,399,418,3,882343605
5577,393,840,4,887744658
5578,597,264,4,875339156
5579,99,28,3,885680578
5580,276,780,3,874792143
5581,407,1118,4,876340043
5582,295,1028,5,879519556
5583,821,742,4,874793130
5584,403,685,4,879786662
5585,385,56,5,879441728
5586,308,226,3,887740833
5587,674,763,5,887762799
5588,343,175,5,876405045
5589,374,443,5,880937735
5590,293,421,3,888906576
5591,136,237,4,882693597
5592,291,1,5,874834481
5593,210,969,4,887730221
5594,11,230,4,891905783
5595,296,523,4,884197235
5596,815,835,3,878694269
5597,315,183,3,879821267
5598,537,526,3,886031720
5599,195,235,3,883191566
5600,437,200,4,880140398
5601,125,475,1,879454244
5602,757,742,4,888444563
5603,452,168,4,888568251
5604,377,678,2,891297043
5605,227,1067,4,879035572
5606,720,321,4,891262762
5607,854,176,3,882813877
5608,327,517,2,887818991
5609,326,520,5,879875151
5610,843,23,2,879446696
5611,461,302,3,885355646
5612,194,234,3,879521167
5613,868,218,3,877104913
5614,470,273,3,879178370
5615,397,611,5,885349562
5616,156,357,4,888185677
5617,561,514,4,885807713
5618,688,349,5,884153712
5619,85,378,4,879829642
5620,884,127,4,876858877
5621,280,472,2,891702086
5622,259,1135,5,877926006
5623,109,216,3,880572891
5624,932,639,5,891249171
5625,642,416,5,886455469
5626,536,679,4,882360495
5627,232,165,4,888550036
5628,60,799,4,883326995
5629,529,260,4,882535693
5630,504,728,3,887908974
5631,569,25,4,879793785
5632,454,486,3,881960385
5633,110,684,4,886988480
5634,551,1518,4,892785363
5635,864,228,5,888888067
5636,637,293,3,882902835
5637,725,748,4,876103744
5638,452,100,5,885544109
5639,772,328,5,876250551
5640,623,204,5,891035112
5641,618,969,3,891307889
5642,234,1456,4,892335142
5643,313,391,3,891028360
5644,659,180,5,891385044
5645,907,1048,5,880159404
5646,762,955,5,878719551
5647,915,346,2,891030070
5648,327,1218,4,887822400
5649,271,815,3,885848153
5650,301,159,3,882076890
5651,706,118,3,880997464
5652,845,310,4,885409493
5653,276,1141,3,874790773
5654,286,946,3,889652221
5655,665,255,4,884290608
5656,457,47,4,882396935
5657,846,216,4,883948571
5658,791,328,4,879448087
5659,197,181,5,891409893
5660,483,144,2,878954228
5661,314,255,5,877886221
5662,207,716,3,875508783
5663,90,462,5,891383752
5664,246,226,2,884923329
5665,201,215,2,884140382
5666,435,227,4,884133372
5667,901,929,4,877126902
5668,407,993,4,884203128
5669,747,521,5,888640567
5670,525,1014,3,881086468
5671,322,12,4,887313946
5672,477,280,4,875941022
5673,630,257,3,885667037
5674,49,40,1,888069222
5675,913,690,3,880824288
5676,222,849,4,881060281
5677,690,223,4,881179069
5678,368,569,3,889783586
5679,370,173,3,879434707
5680,447,218,4,878856052
5681,548,12,5,891044356
5682,417,431,4,879647431
5683,479,257,4,879459955
5684,435,841,2,884134553
5685,932,519,4,891249710
5686,664,318,5,876525044
5687,761,1272,1,876190160
5688,846,802,2,883949508
5689,515,1399,4,887659718
5690,682,717,3,888521090
5691,807,969,4,892528375
5692,186,566,5,879023663
5693,406,317,4,882480772
5694,534,1028,5,877807816
5695,399,575,1,882350762
5696,798,731,3,875303765
5697,62,117,4,879372563
5698,160,3,3,876770124
5699,921,1028,4,879380142
5700,805,660,3,881698881
5701,405,1562,1,885549506
5702,634,934,2,877018033
5703,889,651,4,880177906
5704,707,1642,5,886286491
5705,291,572,3,874834944
5706,21,441,3,874951761
5707,286,55,4,877531574
5708,56,201,4,892910604
5709,464,248,5,878354998
5710,588,278,5,890027600
5711,878,402,4,880869303
5712,363,248,5,891499595
5713,286,818,2,877531281
5714,450,1203,3,882373723
5715,655,751,3,888474960
5716,807,421,3,892529805
5717,916,558,3,880844767
5718,6,465,1,883683508
5719,870,841,2,878737915
5720,26,979,3,891383899
5721,821,405,4,874793022
5722,338,197,5,879438473
5723,891,50,4,891638682
5724,598,243,2,886711192
5725,832,264,3,888259480
5726,363,168,4,891494905
5727,681,990,4,885409770
5728,601,443,4,876350766
5729,176,876,3,886047375
5730,772,751,3,889028876
5731,313,151,1,891014982
5732,316,173,1,880853654
5733,455,568,4,879112298
5734,655,188,3,888474807
5735,869,1047,2,884492571
5736,796,662,5,893047207
5737,445,298,2,891199906
5738,748,209,4,879454728
5739,296,304,3,884196149
5740,488,526,4,891294530
5741,348,596,4,886523456
5742,102,298,3,875886827
5743,833,172,2,875224482
5744,232,474,5,888550036
5745,865,71,1,880235059
5746,151,1286,5,879524173
5747,883,549,4,891696782
5748,278,311,4,891295130
5749,551,280,3,892778337
5750,521,135,4,885254226
5751,52,107,4,882922540
5752,934,855,4,891192849
5753,407,879,3,878597296
5754,712,404,3,874730467
5755,630,866,3,885667148
5756,75,222,5,884050194
5757,43,69,4,875981421
5758,446,688,2,879786985
5759,276,70,4,874790826
5760,18,378,3,880131804
5761,320,625,4,884751439
5762,536,172,5,882359539
5763,609,314,1,886895941
5764,901,866,3,877126963
5765,727,397,2,883712780
5766,886,393,3,876033181
5767,704,191,3,891397262
5768,514,796,4,876067205
5769,768,272,5,884970491
5770,498,531,3,881957195
5771,881,812,2,876539505
5772,381,443,5,892696616
5773,474,660,5,887926999
5774,148,1,4,877019411
5775,608,1262,5,880406095
5776,73,518,5,888625835
5777,301,227,3,882077222
5778,807,541,4,893083740
5779,707,632,4,886287426
5780,801,358,4,890333094
5781,659,419,5,891331916
5782,325,172,4,891478851
5783,158,302,4,880132193
5784,270,123,5,876954223
5785,612,147,4,875324975
5786,413,50,5,879969674
5787,865,189,4,880235059
5788,189,198,4,893265657
5789,110,734,2,886989566
5790,135,56,4,879857765
5791,409,749,3,881105367
5792,716,505,4,879796381
5793,97,919,5,884239616
5794,873,358,2,891392698
5795,387,174,5,886480384
5796,327,336,2,887737569
5797,393,774,4,889731673
5798,84,25,3,883452462
5799,371,393,2,880435397
5800,727,747,2,883712519
5801,836,286,3,885753435
5802,315,269,5,879799301
5803,331,1194,3,877196444
5804,751,25,5,889132252
5805,422,271,3,879743635
5806,763,173,4,878914968
5807,21,748,1,874950889
5808,28,222,5,881961393
5809,670,228,5,877975344
5810,871,651,2,888193337
5811,795,1555,3,883249643
5812,48,174,5,879434723
5813,932,890,1,891248778
5814,64,603,3,889737506
5815,16,33,2,877722001
5816,187,8,5,879465273
5817,428,243,4,885943713
5818,53,250,2,879442920
5819,197,403,3,891410038
5820,331,682,5,877196820
5821,156,48,4,888185777
5822,608,609,5,880406950
5823,240,272,5,885775536
